product_url,title,price,rating,Stars
['https://www.flipkart.com/topmoon-fashion-unisex-college-school-bags-office-casual-30-l-backpack/p/itm81f021bb8159f?pid=BKPGSCBXJ9ZT9T6Z&lid=LSTBKPGSCBXJ9ZT9T6ZOE1IN0&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_673&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=7b5ec6f6-2e53-4ddb-b639-0e245f7e95a2.BKPGSCBXJ9ZT9T6Z.SEARCH&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],"Medium 30 L Laptop Backpack Unisex College & School Bags and office, casual  (Black)",,,
['https://www.flipkart.com/donicy-35-l-embroider-casual-backpack/p/itm2ccb67fea9e8f?pid=BKPGGKZFYRAGPUYC&lid=LSTBKPGGKZFYRAGPUYCHCR2SY&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_674&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=7b5ec6f6-2e53-4ddb-b639-0e245f7e95a2.BKPGGKZFYRAGPUYC.SEARCH&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],Large 35 L Laptop Backpack 35 L Embroider Casual Backpack  (Pink),,162 ratings and 18 reviews,4.3 stars
['https://www.flipkart.com/orgma-stylishbagpack-30-l-backpack/p/itm7dfd0a0618a0b?pid=BKPGS9QESCPHGGJ7&lid=LSTBKPGS9QESCPHGGJ7EJOPCH&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_675&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=7b5ec6f6-2e53-4ddb-b639-0e245f7e95a2.BKPGS9QESCPHGGJ7.SEARCH&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack stylishbagpack  (Blue),,,
['https://www.flipkart.com/gear-lite-backpack-15-l/p/itm8572e6d0855ea?pid=BKPGRRX8ZZSATAXB&lid=LSTBKPGRRX8ZZSATAXBSUGFMA&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_676&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=7b5ec6f6-2e53-4ddb-b639-0e245f7e95a2.BKPGRRX8ZZSATAXB.SEARCH&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],Small 15 L Backpack LITE BACKPACK  (Blue),,,
['https://www.flipkart.com/good-friends-water-restant-office-bag-college-office-tuition-bag-analouge-watch-24-l-backpack/p/itmf10fb7eab428e?pid=BKPGMHYKWTZMYPUJ&lid=LSTBKPGMHYKWTZMYPUJ49YKQF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_677&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_XizvloBR-Ox52cjv5ssxOVtHlMF2VMjtEr2K3MbsMVbfUHhcY76I-JmsZGgj0R5978U1OK-9zHs2saqUwFn3ew%3D%3D&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],Medium 24 L Backpack Water Restant Office Bag/ College/Office/Tuition Bag & Analouge Watch  (Black),,16 ratings and 0 reviews,3.9 stars
['https://www.flipkart.com/wildcraft-stack-30-l-backpack/p/itmef2d609543104?pid=BKPGSFCDYKPVVK2U&lid=LSTBKPGSFCDYKPVVK2UUJEPD9&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_678&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_XizvloBR-Ox52cjv5ssxOVtHlMF2VMjtEr2K3MbsMVbVVRWRwUOaUifWBsOFo6tiEYicN1Ew0U_g0IT-zNuGlw%3D%3D&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Stack  (Red),,10 ratings and 0 reviews,4.4 stars
['https://www.flipkart.com/puma-756631-18-5-l-backpack/p/itm643ae378c1c4b?pid=BKPGGJDPFK3ZAJZY&lid=LSTBKPGGJDPFK3ZAJZYXBQAZ9&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_679&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=7b5ec6f6-2e53-4ddb-b639-0e245f7e95a2.BKPGGJDPFK3ZAJZY.SEARCH&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],18.5 L Backpack 756631  (Black),,159 ratings and 5 reviews,3.8 stars
['https://www.flipkart.com/pro-life-voyage-men-women-boys-girls-20-l-backpack/p/itm4b966cc2db803?pid=BKPFV3J5BGBYXWRY&lid=LSTBKPFV3J5BGBYXWRYSWJSLG&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_17_680&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=7b5ec6f6-2e53-4ddb-b639-0e245f7e95a2.BKPFV3J5BGBYXWRY.SEARCH&ppt=None&ppn=None&ssid=9nzths27eo0000001697658580359&qH=404e218d27fee49e'],"Small 20 L Backpack Voyage Men Women Boys Girls  (Red, Black)",,281 ratings and 22 reviews,3.8 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47g6n3mfwvsr?pid=BKPF47G66FUWZSZN&lid=LSTBKPF47G66FUWZSZNYRQICH&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_681&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0LcqRQANqvAyWzHDiGiXBVdA8AFqMDek1f0tUfvUvx3Mw%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Grey),,"1,26,498 ratings and 13,952 reviews",4.2 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itm04aff3ff6fb19?pid=BKPGF764YQBHHGWJ&lid=LSTBKPGF764YQBHHGWJBUHHOK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_682&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0IbBsunoN4dP0mjRZfeBkm2oWBwF1cwO2h_9AJxvBD-0g%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Black),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/pro-life-pu-italian-leather-01-20-l-backpack/p/itmfag4z9zdbsgxm?pid=BKPFAG2CAVBK3EZR&lid=LSTBKPFAG2CAVBK3EZRCJ5836&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_683&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPFAG2CAVBK3EZR.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Small 20 L Backpack PU Italian Leather 01  (Brown),,"3,385 ratings and 482 reviews",4 stars
['https://www.flipkart.com/sonex-travel-bag-hip-strap-comfortable-soulder-strip-wondelust-travelling-45-l-backpack/p/itm2e7a130a4c0f0?pid=RKSG9CGQSBWGKNZH&lid=LSTRKSG9CGQSBWGKNZHWIFX4J&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_684&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.RKSG9CGQSBWGKNZH.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 45 L Laptop Backpack TRAVEL BAG WITH HIP STRAP AND COMFORTABLE SOULDER STRIP FOR WONDELUST TRAVELLING  (Blue),,393 ratings and 38 reviews,4.1 stars
['https://www.flipkart.com/right-choice-college-causal-bag-styish-stuff-quality-mercedes-10-l-backpack/p/itm9d78cfaff026f?pid=BKPGH8GFGHHBG5WX&lid=LSTBKPGH8GFGHHBG5WXDEFNBX&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_685&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGH8GFGHHBG5WX.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Small 10 L Backpack college causal bag styish stuff quality mercedes  (Blue),,"1,355 ratings and 72 reviews",3.9 stars
['https://www.flipkart.com/gold-sky-casual-self-design-spacy-backpack-30-l/p/itmedbb9b6e204b2?pid=BKPGNASXCWKQCY6M&lid=LSTBKPGNASXCWKQCY6M6RUSUY&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_686&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGNASXCWKQCY6M.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Medium 30 L Backpack Casual Self Design Spacy Backpack  (Black),,46 ratings and 0 reviews,4 stars
['https://www.flipkart.com/american-tourister-bounce-28-l-backpack/p/itmce3a4708dcb4a?pid=BKPGJMG89HWB6PQP&lid=LSTBKPGJMG89HWB6PQPYPP1DK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_687&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0ILDBhEGNawxUkYEl-7WFwUpoqKMXSAMdHcbXNoTp-3uw%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Medium 28 L Backpack BOUNCE  (Black),,"1,493 ratings and 66 reviews",4.1 stars
['https://www.flipkart.com/markway-backpack-school-bag-college-bag-office-casual-waterproof-school-35-l-backpack/p/itm5828af7c8b677?pid=BKPGSFTZEGUZX9SC&lid=LSTBKPGSFTZEGUZX9SCDMRVTO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_688&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0J-LX-qTyNjZd7qHXVitzOnmpmipnimmySYzOLpgZnkoQ%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 35 L Backpack Backpack/School Bag/College Bag Office Casual Bag Waterproof School Bag  (Black),,333 ratings and 18 reviews,3.8 stars
['https://www.flipkart.com/gb-glorious-waterproof-premium-quality-laptop-backpack-men-women-black-blue-30-l/p/itm9451c98206594?pid=BKPGRWGEHF3VGHVQ&lid=LSTBKPGRWGEHF3VGHVQQKDABG&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_689&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGRWGEHF3VGHVQ.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],"Medium 30 L Laptop Backpack Waterproof Premium Quality Laptop Backpack For Men &Women (Black, Blue)  (Black, Blue)",,,
['https://www.flipkart.com/sky-spirit-large-heavey-duty-waterproof-40-l-backpack/p/itm957d99d4ecb3c?pid=BKPGJHQHKDXJPEVQ&lid=LSTBKPGJHQHKDXJPEVQGQ0852&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_690&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGJHQHKDXJPEVQ.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 40 L Laptop Backpack Large heavey duty waterproof  (Green),,"8,769 ratings and 508 reviews",3.7 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47hfzxb92zjj?pid=BKPF47HFGZGVQXSS&lid=LSTBKPF47HFGZGVQXSSRP4HB3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_691&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0Kr2s6R7rNb18HHa7Kz1BQbOG_Cgn3h8xsNXi7eN79qdw%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Blue),,"1,26,498 ratings and 13,952 reviews",4.2 stars
['https://www.flipkart.com/american-tourister-mist-sch-bag-32-5-l-backpack/p/itmf47g6rz3egcwf?pid=BKPF47G6EXJNYGVN&lid=LSTBKPF47G6EXJNYGVNRVJPYA&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_692&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0JT32VSMi6m9lFbX4a_nevU2yYSRKd8NTXN7Vzs1kOqSg%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],32.5 L Backpack Mist Sch Bag  (Black),,"36,244 ratings and 4,003 reviews",4.2 stars
['https://www.flipkart.com/skybags-squad-plus-01-black-35-l-backpack/p/itm606a186a3e136?pid=BKPGQ6BUDGFHHRZE&lid=LSTBKPGQ6BUDGFHHRZEORI2VR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_693&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGQ6BUDGFHHRZE.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 35 L Backpack Squad Plus 01 Black  (Black),,160 ratings and 14 reviews,4.2 stars
['https://www.flipkart.com/wrogn-axe-unisex-college-school-travel-35-l-backpack/p/itm22f29b63e1e5a?pid=BKPGJNVVWJTHN7BV&lid=LSTBKPGJNVVWJTHN7BVWEWLER&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_694&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGJNVVWJTHN7BV.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 35 L Laptop Backpack Axe Unisex college/school/travel  (Blue),,"8,970 ratings and 608 reviews",3.9 stars
['https://www.flipkart.com/woodland-men-printed-backpack-23-litre-l-backpack/p/itm4794fd1640d9c?pid=BKPGZHGYURY6DSP6&lid=LSTBKPGZHGYURY6DSP6D6ADM5&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_695&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGZHGYURY6DSP6.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Medium 23 L Backpack Men Printed Backpack- 23 Litre  (Blue),,,
['https://www.flipkart.com/kgn-enterprises-big-bag-blue-mens-backpack-40-l/p/itmcee88217642e7?pid=BKPGTMTRCZDHW5HC&lid=LSTBKPGTMTRCZDHW5HCIFOKLS&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_696&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGTMTRCZDHW5HC.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 40 L Laptop Backpack BIG BAG BLUE MENS BAG BACKPACK  (Blue),,,
['https://www.flipkart.com/sky-bulls-large-35-l-laptop-backpack-reflective-strip-grey-school-collage-bag/p/itm4965fd03850db?pid=BKPGSYYNJQDHBJMG&lid=LSTBKPGSYYNJQDHBJMGCKJ2W8&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_697&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0L4gMjggeIwPwQf_LauseB863qDZJdxCASbN6ciToN86A%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 35 L Laptop Backpack LARGE 35 L LAPTOP BACKPACK REFLECTIVE STRIP(GREY) SCHOOL AND COLLAGE BAG  (Black),,57 ratings and 2 reviews,3.7 stars
['https://www.flipkart.com/fast-fashion-22l-backpack-casual-bag-skytourister-waterresistant-tuition-picnic-daypack-22-l/p/itm99972ff1f52d3?pid=BKPGNCC84PXHPED9&lid=LSTBKPGNCC84PXHPED94J4K47&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_698&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0JTcoKpJ8IOJJ4V_HMM4PxuQBB4lGrArVCYm4Mo395CpQ%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],"Medium 22 L Backpack 22L Backpack Casual Bag SkyTourister WaterResistant Tuition Picnic Daypack  (Blue, Multicolor)",,"2,172 ratings and 118 reviews",3.7 stars
['https://www.flipkart.com/perfect-leather-running-riding-cycling-tourism-travelling-backpack-10-l/p/itmf5f35d3b45e02?pid=BKPG5KZGBBPMFYRP&lid=LSTBKPG5KZGBBPMFYRPJG3QMI&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_699&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPG5KZGBBPMFYRP.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Small 10 L Backpack Running Riding cycling Tourism & Travelling backpack  (Multicolor),,304 ratings and 18 reviews,3.8 stars
['https://www.flipkart.com/maizo-small-backpack-3-zip-waist-bag-fanny-pack-10-l/p/itm4b0bb915317ea?pid=BKPGMT2YR6EGGVGZ&lid=LSTBKPGMT2YR6EGGVGZACH6CG&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_700&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGMT2YR6EGGVGZ.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Small 10 L Backpack Small Backpack with 3-Zip Waist Bag / Fanny Pack  (Black),,8 ratings and 0 reviews,3.8 stars
['https://www.flipkart.com/wildcraft-stack-30-l-backpack/p/itmef2d609543104?pid=BKPGSFCDYKPVVK2U&lid=LSTBKPGSFCDYKPVVK2UUJEPD9&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_701&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0IF8WkqmXWIAiz4EZrm61MxgZLeGVUZUsriIc---9WlSQ%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Stack  (Red),,10 ratings and 0 reviews,4.4 stars
['https://www.flipkart.com/american-tourister-wave-24l-fo2-0-00-001-24-l-backpack/p/itm72a8a91e23f30?pid=BKPGND2YYDP4GSNC&lid=LSTBKPGND2YYDP4GSNC2HSEVQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_702&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0KBsINw6diGgowtjt5-wN2rfp6jV8lhpVRrFYQYm-it6A%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Medium 24 L Backpack Wave 24L (FO2 (0) 00 001)  (Red),,360 ratings and 27 reviews,3.7 stars
['https://www.flipkart.com/puma-pioneer-ii-22-l-backpack/p/itm66288e4e01516?pid=BKPEHGD93P6S78KN&lid=LSTBKPEHGD93P6S78KNJZZFOY&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_703&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPEHGD93P6S78KN.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Medium 22 L Backpack Pioneer II  (Black),,872 ratings and 85 reviews,4.1 stars
['https://www.flipkart.com/fb-fashion-712sbfbdarkgreylightgrey-36-l-backpack/p/itm7584486b657f6?pid=BKPFZEF4R3YYR4ZT&lid=LSTBKPFZEF4R3YYR4ZTJ4MNI3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_704&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPFZEF4R3YYR4ZT.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 36 L Backpack 712sbfbdarkgreylightgrey  (Grey),,17 ratings and 4 reviews,4.4 stars
['https://www.flipkart.com/wildcraft-unisex-printed-backpack-31-l/p/itm7aaf124be3943?pid=BKPFZH6DSG8G4HST&lid=LSTBKPFZH6DSG8G4HST7LFOTC&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_705&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPFZH6DSG8G4HST.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],Large 31 L Backpack Unisex Printed Backpack  (Blue),,3 ratings and 0 reviews,4.3 stars
['https://www.flipkart.com/kidofly-kids-school-bag-cartoon-toy-children-s-gift-2-6-age-soft-zip-15-l-backpack/p/itm8bf3e5622724d?pid=BKPGS9HHA6HNGHX5&lid=LSTBKPGS9HHA6HNGHX5YK2P41&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_706&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGS9HHA6HNGHX5.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],"Small 15 L Backpack kids school bag cartoon toy, children's gift ( 2 to 6 age ) soft zip  (Pink)",,,
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itmf61c24e9bf653?pid=BKPGF764GSZMWTFM&lid=LSTBKPGF764GSZMWTFMPOIVVR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_707&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0IR3o_EOn5_TFF4lwwpwrVNkIyZF56dm18SviNs201uxw%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Green),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itma15144b840430?pid=BKPGF764YMNH4TGG&lid=LSTBKPGF764YMNH4TGGTIAS8L&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_708&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_NQqYYftvAr9U_vDcM1UcfYWQfI4ywsYh7iKTQlFKA0KGxV0VfB_6wSqS4p5ekRfg0ZwsEk-UnBJ8WWuUQrhnfg%3D%3D&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Blue),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/zcraft-backpack-step-out-12-liters-water-repellent-l/p/itm5f93f1dd8d1e2?pid=BKPGM5Q2SHBYHMMB&lid=LSTBKPGM5Q2SHBYHMMBPWTTZQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_18_709&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=d5cd7a01-2df0-45fa-8f15-12c667740925.BKPGM5Q2SHBYHMMB.SEARCH&ppt=None&ppn=None&ssid=x97qcykskw0000001697658609743&qH=404e218d27fee49e'],"Small 12 L Backpack Backpack Step Out 12 liters Water Repellent Backpack  (Black, Yellow)",,24 ratings and 3 reviews,4.2 stars
